flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
1794,7.36,169,133,36,0.4793522892158333,0,294
1795,7.61,108,102,6,0.4537417590943016,0,190
1796,1.04,287,215,72,0.8514350378574748,0,299
1797,4.25,264,245,19,0.7086035243406688,0,504
1798,3.22,177,126,51,0.03291079695493926,1,225
1799,7.36,273,235,38,0.2961743146016024,0,449
1800,4.63,258,207,51,0.8709206608498986,0,510
1801,1.52,163,145,18,0.01832616854519864,0,129
1802,1.77,164,158,6,0.5452534462619704,0,159
1803,3.68,258,245,13,0.7278256691739439,0,331
1804,7.58,63,46,17,0.6218560854845758,0,114
1805,5.85,58,47,11,0.7605322021044364,0,111
1806,7.07,89,85,4,0.7256918489147458,0,171
1807,6.3,243,184,59,0.6920306951531133,1,561
1808,1.3,286,242,44,0.8215398609256521,0,299
1809,7.82,74,59,15,0.6456906684495384,0,136
1810,1.12,152,144,8,0.40241849425698206,0,140
1811,7.63,250,219,31,0.47190910991458757,0,439
1812,6.32,295,271,24,0.7167247826814506,1,697
1813,1.07,71,56,15,0.8763060296667939,0,75
1814,5.82,284,268,16,0.2722188008397757,0,469
1815,7.86,287,256,31,0.34207679597107077,0,482
1816,7.76,53,52,1,0.9307393963624127,0,109
1817,2.13,203,176,27,0.5785117924094454,0,246
1818,2.27,235,193,42,0.17896181713500103,0,246
1819,8.09,78,63,15,0.6636951389123827,1,240
1820,5.46,158,147,11,0.9907621555393796,0,328
1821,6.18,147,119,28,0.8234535644704001,0,287
1822,2.27,264,252,12,0.7457411365514027,0,341
1823,7.71,86,80,6,0.20804665426626923,0,138
1824,5.47,124,114,10,0.8761397846840072,0,249
1825,6.93,119,116,3,0.5257888435355464,0,215
1826,4.78,195,178,17,0.8892900220719556,0,393
1827,3.9,177,167,10,0.3298278294248793,0,199
1828,11.79,134,115,19,0.06205105263543276,1,349
1829,5.07,91,67,24,0.4759759686597461,0,157
1830,10.8,149,133,16,0.26983760481787766,1,415
1831,11.58,90,67,23,0.7152292897762982,1,279
1832,5.73,215,205,10,0.9571065528560324,0,444
1833,4.84,83,83,0,0.6909741511515639,0,159
1834,1.02,66,59,7,0.8869339297092035,0,71
1835,3.36,214,152,62,0.45302401360120637,1,308
1836,2.41,202,169,33,0.7716407371953017,0,259
1837,2.3,279,217,62,0.8430434366717035,0,364
1838,5.29,171,124,47,0.7108756275835424,1,396
1839,3.13,125,118,7,0.5077772860695646,0,149
1840,3.52,136,136,0,0.625866109615368,0,170
1841,3.94,166,133,33,0.7005069956788803,0,208
1842,1.69,155,122,33,0.2530844032214269,0,133
1843,1.3,135,133,2,0.8095792609149848,0,143
1844,5.72,262,255,7,0.9503245389672733,0,541
1845,4.76,76,57,19,0.465239315179936,0,131
1846,7.0,106,83,23,0.7010671831098774,1,246
1847,5.44,80,75,5,0.737025905790354,0,154
1848,10.45,183,133,50,0.6622475475214803,1,558
1849,6.85,268,249,19,0.5471151083286355,1,606
1850,5.49,217,217,0,0.8816479545748106,0,440
1851,7.68,147,143,4,0.44892670926889444,0,259
1852,6.88,61,52,9,0.06110295648660358,0,92
1853,3.98,286,242,44,0.8445563757121602,0,376
1854,5.51,298,224,74,0.6739812723165507,0,551
1855,2.24,102,102,0,0.8492586264996466,0,137
1856,4.92,248,176,72,0.1385474424446943,0,376
1857,11.83,187,133,54,0.03075294050971633,1,475
1858,4.63,222,195,27,0.9343745403825013,0,451
1859,7.49,194,153,41,0.14772830585057428,0,299
1860,3.85,203,146,57,0.8096523320704518,0,260
1861,11.99,262,214,48,0.8232099421806358,1,839
1862,5.05,269,257,12,0.708705200549003,0,515
1863,3.38,239,201,38,0.13126221109287095,1,318
1864,5.11,171,140,31,0.6673986245608076,0,318
1865,2.92,95,66,29,0.8890865833268656,0,124
1866,1.23,113,98,15,0.42553164480088324,0,104
1867,6.75,179,146,33,0.41351685437859886,0,305
1868,2.93,103,87,16,0.4428583095794191,0,119
1869,6.58,156,119,37,0.08227189067620644,0,233
1870,3.02,242,171,71,0.8920255690299734,0,318
1871,4.75,100,78,22,0.8691828639805104,1,242
1872,7.82,230,220,10,0.9979093217902862,0,480
1873,6.25,85,70,15,0.5851831414984134,1,192
1874,5.21,164,136,28,0.7511916364513858,0,314
1875,5.27,75,65,10,0.2026719063073047,0,119
1876,4.92,78,54,24,0.6675288182241695,0,143
1877,7.4,198,155,43,0.6497328487573907,0,365
1878,5.72,60,58,2,0.9012087358416124,0,122
1879,3.83,89,88,1,0.8307927228390741,0,118
1880,7.04,60,50,10,0.9384664626177631,0,122
1881,2.27,213,171,42,0.8688334727016075,0,281
1882,4.81,162,122,40,0.868693894898852,0,318
1883,11.55,236,211,25,0.06372332668871827,1,618
1884,5.38,88,65,23,0.8459619526959559,0,171
1885,6.72,281,242,39,0.6074783945031181,0,515
1886,5.57,276,222,54,0.3804444517659612,0,465
1887,6.88,103,96,7,0.05651462438806232,0,156
1888,7.61,147,129,18,0.6776737747680467,0,276
1889,2.91,104,96,8,0.32820175053761746,0,116
1890,2.19,160,121,39,0.46777626498603475,0,184
1891,4.39,201,153,48,0.6817284370551343,0,373
1892,5.91,295,263,32,0.9117745470241428,0,597
1893,2.59,199,168,31,0.8254369156049984,0,260
1894,1.03,118,106,12,0.45059712910359984,0,110
1895,6.09,105,86,19,0.3877831574463789,1,225
1896,7.78,82,59,23,0.23977973884404746,0,130
1897,5.86,299,256,43,0.37242675117596824,0,506
1898,6.61,85,60,25,0.11104638729189831,1,166
1899,4.73,288,210,78,0.9711055083647545,1,712
1900,3.49,197,171,26,0.5739174439595789,0,238
1901,2.19,260,256,4,0.1278058427952129,0,273
1902,3.96,276,203,73,0.3528060092659058,1,387
1903,7.35,293,289,4,0.547039143620656,0,535
1904,11.98,284,218,66,0.5328856366408696,1,840
1905,2.15,130,112,18,0.035503368718632355,0,129
1906,1.38,239,211,28,0.9508410342291114,0,261
1907,3.31,300,216,84,0.2753756814749446,0,320
1908,4.23,158,126,32,0.01618466893189119,0,231
1909,4.84,284,261,23,0.07644400895028247,1,562
1910,5.71,275,255,20,0.580194903247977,1,627
1911,2.41,250,176,74,0.13778552067509686,0,253
1912,6.42,203,153,50,0.04172479285350328,0,298
1913,9.41,243,211,32,0.37962646641271136,1,696
1914,5.44,294,286,8,0.6227611923401886,0,549
1915,3.71,122,95,27,0.11183980484161238,0,123
1916,7.36,250,190,60,0.31332783215131554,0,408
1917,7.79,89,78,11,0.4177606716245422,0,153
1918,2.22,66,64,2,0.15946009778676717,0,70
1919,2.56,178,141,37,0.5060738984667101,0,208
1920,4.68,266,244,22,0.0852140869017709,0,408
1921,3.82,110,102,8,0.04651849634506866,1,144
1922,4.06,220,169,51,0.5198353671551348,0,387
1923,5.07,153,112,41,0.24789697275087563,0,243
1924,4.65,91,87,4,0.09537380789802752,0,141
1925,3.32,74,62,12,0.4239125874876323,0,85
1926,4.8,88,71,17,0.9151407395173947,0,176
1927,7.71,84,72,12,0.7241924466541549,0,160
1928,2.44,180,171,9,0.8156159153470276,0,237
1929,5.58,291,250,41,0.8719139887586365,0,580
1930,1.3,278,235,43,0.9726277413964189,0,304
1931,1.46,157,120,37,0.763246573514173,0,160
1932,4.86,221,213,8,0.6084079219394797,0,410
1933,1.73,228,162,66,0.3654258803022472,0,201
1934,1.16,271,190,81,0.18164323655771608,0,223
1935,2.2,151,130,21,0.6866598739832943,0,189
1936,8.08,147,128,19,0.9949499861219419,1,494
1937,9.33,61,56,5,0.46735868461891905,1,180
1938,2.42,68,54,14,0.7236793680928076,0,86
1939,5.68,150,111,39,0.49509244999315616,0,261
1940,2.28,93,79,14,0.4319334233634766,0,107
1941,8.52,236,210,26,0.4103056135599151,1,683
1942,3.88,300,272,28,0.5046246829316976,0,356
1943,5.58,98,75,23,0.36689566186537503,0,163
1944,7.97,238,177,61,0.7487733218218078,0,450
1945,7.56,66,58,8,0.8742720265915166,0,132
1946,3.04,123,102,21,0.8828853066451842,1,200
1947,7.2,106,90,16,0.22769871342582593,0,170
1948,1.47,104,92,12,0.8959091387314908,0,112
1949,7.67,290,210,80,0.34155123185510505,0,476
1950,2.97,96,71,25,0.30930766548529764,0,104
1951,3.67,61,57,4,0.7267560573982359,0,78
1952,1.64,111,104,7,0.30469634008628943,0,99
1953,4.01,129,118,11,0.05296640560971011,1,253
1954,6.09,265,231,34,0.373617772310308,0,449
1955,7.61,132,103,29,0.721465600358349,0,249
1956,8.5,57,43,14,0.3269584202701765,1,159
1957,6.01,272,219,53,0.6295590559951465,0,499
1958,6.33,198,160,38,0.6601194442631304,0,367
1959,2.84,130,106,24,0.7337360117263562,0,165
1960,3.41,264,197,67,0.8971304663109364,1,428
1961,1.01,278,267,11,0.43256449926843143,0,260
1962,6.16,167,122,45,0.16643207666245707,1,332
1963,2.69,257,230,27,0.3189257154318894,0,286
1964,1.44,247,208,39,0.4321672551739859,0,227
1965,2.26,249,202,47,0.7138914693281131,0,313
1966,1.87,74,53,21,0.013122125561633502,0,57
1967,7.4,259,195,64,0.31578538343987894,0,423
1968,1.98,138,131,7,0.7798425810193168,0,144
1969,7.84,61,56,5,0.6708577033306954,1,142
1970,5.15,192,179,13,0.7317399735856052,0,369
1971,4.8,108,93,15,0.8118107694391947,0,211
1972,1.69,203,154,49,0.7832357188779623,0,207
1973,3.23,282,217,65,0.6821831661527781,0,349
1974,1.36,158,146,12,0.4396615323705906,0,147
1975,3.77,75,74,1,0.9835983288781539,0,104
1976,2.32,96,86,10,0.5690731955900737,0,116
1977,4.93,81,75,6,0.20276920936883913,0,130
1978,5.85,59,46,13,0.2928128551047844,0,96
1979,7.79,65,48,17,0.69356245597047,1,150
1980,6.91,248,174,74,0.9247395651994635,1,605
1981,3.71,194,156,38,0.17872012920589753,0,202
1982,6.89,200,171,29,0.08234649574578634,0,303
1983,2.54,75,67,8,0.8815310480420061,0,100
1984,6.14,262,200,62,0.9152779789128344,0,523
1985,6.3,135,98,37,0.27637934531589947,0,217
1986,3.93,299,262,37,0.37728572437123986,0,339
1987,3.08,184,163,21,0.6601879974978584,0,229
1988,4.29,63,56,7,0.3299300208424748,0,105
1989,1.65,128,107,21,0.8771587082700529,0,136
1990,1.32,166,138,28,0.10757870271386272,0,135
1991,1.78,56,40,16,0.03798222096019521,0,44
1992,4.68,186,142,44,0.2084862067427895,1,376
1993,4.53,164,156,8,0.286087778204969,0,272
1994,6.94,225,218,7,0.11292659128887506,0,351
1995,2.65,121,112,9,0.06569042934064673,0,123
1996,11.42,291,224,67,0.7556077135017982,1,912
1997,7.68,108,83,25,0.16427656590225737,0,167
1998,7.71,264,202,62,0.913922199066304,0,527
1999,10.54,270,226,44,0.36799966144809604,1,768
2000,3.55,131,96,35,0.6706058097213454,0,161
2001,1.51,272,268,4,0.22540211476880023,0,237
2002,4.98,271,245,26,0.24032276849186684,0,440
2003,4.91,165,134,31,0.5747092028675753,0,297
2004,6.95,216,159,57,0.5606429251459861,0,384
2005,7.97,276,224,52,0.7687292280120813,0,530
2006,4.56,195,139,56,0.757813305694266,0,369
2007,3.42,236,214,22,0.6706877646636611,0,296
2008,2.3,283,279,4,0.449130565893491,0,333
2009,1.03,152,110,42,0.8906403862806171,0,160
2010,4.56,66,65,1,0.6225784902212987,0,123
2011,8.0,63,54,9,0.9901984904623572,1,211
2012,6.77,208,181,27,0.8193698179343586,0,408
2013,4.53,201,161,40,0.044309811238326224,0,298
2014,7.42,276,250,26,0.32059390708031776,0,461
2015,5.4,157,112,45,0.5718757164709517,0,279
2016,6.88,237,208,29,0.7214695378714872,0,452
2017,2.04,94,66,28,0.5503364977619415,0,110
2018,6.99,147,114,33,0.7861304224621818,0,282
2019,5.73,180,166,14,0.2826556527573446,0,297
2020,2.19,86,68,18,0.18391205123282506,0,90
2021,2.33,220,160,60,0.0539166837897701,0,216
2022,7.49,217,169,48,0.5733137445715221,0,389
2023,1.23,267,216,51,0.6885995206754952,0,266
2024,4.24,232,196,36,0.3261497171193616,0,385
2025,3.19,264,240,24,0.6135841848558766,0,325
2026,5.66,157,129,28,0.05215723085332924,0,234
2027,6.88,88,79,9,0.09929334629680364,0,135
2028,3.52,64,64,0,0.7017547722584984,0,82
2029,6.84,169,149,20,0.36806970521729876,1,362
2030,7.87,290,268,22,0.6713340311030056,0,547
2031,6.49,53,46,7,0.8317211202799181,0,104
2032,11.07,142,100,42,0.8526224374761169,1,453
2033,4.07,263,249,14,0.17216764546445096,0,419
2034,2.64,202,200,2,0.4862855723513465,0,241
2035,3.88,190,156,34,0.7339267236324865,0,241
2036,6.01,259,197,62,0.7739805962669104,0,495
2037,1.77,210,178,32,0.7846759807288776,0,217
2038,2.89,65,60,5,0.22816733438058445,0,70
2039,1.33,286,215,71,0.19253481772377334,0,238
2040,4.03,219,198,21,0.5900124682736959,0,401
2041,6.79,157,147,10,0.7410857977382197,0,303
2042,1.17,175,174,1,0.3191395155341933,0,158
2043,5.73,243,200,43,0.10470515686242154,0,370
2044,7.53,104,95,9,0.7167463829100775,0,199
2045,2.66,276,193,83,0.2996978313800045,0,297
2046,5.86,219,163,56,0.16636272431172183,0,338
2047,7.83,83,80,3,0.14772352839713165,0,131
2048,7.74,207,164,43,0.3149095475267163,0,340
2049,2.64,300,213,87,0.5926780659137455,0,358
2050,1.7,296,277,19,0.3584022386938166,0,268
2051,2.04,62,57,5,0.02066185159343159,0,62
2052,5.91,190,182,8,0.09690843467781107,0,294
2053,6.08,67,57,10,0.2905032471986191,0,110
2054,5.72,209,176,33,0.6597044821470919,0,389
2055,3.35,145,117,28,0.09851507346853383,0,147
2056,2.19,276,267,9,0.5606568535006818,0,337
2057,8.23,172,147,25,0.11988587082400426,1,456
2058,4.39,88,61,27,0.2116153273493815,0,137
2059,9.56,95,80,15,0.17218852755576275,1,256
2060,6.97,293,257,36,0.06722863557081049,1,575
2061,3.37,78,63,15,0.6713298173865903,0,97
2062,3.05,239,237,2,0.4634035473860345,0,283
2063,2.48,290,204,86,0.8310534408973382,0,374
2064,5.39,270,212,58,0.09889083998231696,1,529
2065,1.66,111,80,31,0.14473293333807224,0,90
2066,6.12,294,223,71,0.3064577313504506,1,611
2067,1.26,285,224,61,0.7658659869388081,0,291
2068,2.3,234,202,32,0.3057588231556988,0,258
2069,6.23,65,62,3,0.4084187074986926,0,113
2070,3.28,233,205,28,0.30160356629716456,0,257
2071,5.68,285,273,12,0.08022429180102997,0,439
2072,6.02,288,267,21,0.9394336228961874,0,590
2073,8.23,170,129,41,0.5485389920711888,1,504
2074,7.71,59,43,16,0.7878331881854967,0,113
2075,1.15,207,185,22,0.658357092185296,0,207
2076,6.17,202,167,35,0.5142542790619751,0,357
2077,7.71,152,107,45,0.08967825665938012,0,226
2078,7.04,133,108,25,0.6427335452703044,0,245
2079,2.18,182,128,54,0.15537035593683213,0,185
2080,3.29,114,108,6,0.4143831693562766,0,132
2081,2.21,271,226,45,0.6291131434804303,0,332
2082,5.21,226,185,41,0.7822290004721234,0,436
2083,5.99,52,45,7,0.6850451757086196,0,98
2084,3.22,222,214,8,0.6715335290546288,0,280
2085,4.78,191,174,17,0.1490422091752075,0,300
2086,5.84,169,157,12,0.3461285400715879,0,286
2087,3.95,207,176,31,0.04291227266019415,0,206
2088,6.98,291,279,12,0.7194768931764646,0,559
2089,6.4,117,117,0,0.9525859813174191,0,242
2090,3.58,195,189,6,0.2641103901790758,1,273
2091,8.59,239,188,51,0.08769670916230932,1,623
2092,2.65,86,84,2,0.4755700767536536,0,102
2093,4.9,202,160,42,0.8566982231275688,0,397
2094,11.61,225,183,42,0.5519741952717797,1,672
2095,7.15,242,209,33,0.046777150190113304,0,362
2096,3.83,230,194,36,0.974272240527946,0,314
2097,3.04,287,231,56,0.8286499099626007,0,374
2098,2.64,256,244,12,0.13159407705151016,0,268
2099,7.79,122,96,26,0.9217977565035089,1,300
2100,1.8,192,173,19,0.4506882886051886,0,179
2101,4.84,98,76,22,0.3718979905749412,0,164
2102,1.01,170,129,41,0.4610533305271882,0,156
2103,3.27,137,120,17,0.8345719568709472,0,180
2104,4.98,245,243,2,0.6594796782867858,1,574
2105,7.8,189,141,48,0.059248452399727536,0,279
2106,6.09,236,212,24,0.9576043711161709,0,484
2107,3.45,299,228,71,0.14778413347831776,0,306
2108,3.84,86,66,20,0.7455679517353511,1,134
2109,4.62,110,78,32,0.636136530428131,0,200
2110,2.49,278,258,20,0.18752804794656086,0,296
2111,4.76,220,204,16,0.17073207611304964,0,349
2112,6.85,173,156,17,0.870327593704692,0,346
2113,5.31,247,195,52,0.41969492349959714,0,421
2114,5.44,88,82,6,0.6545765141741385,0,165
2115,4.79,233,189,44,0.5040710038566732,0,410
2116,7.49,112,79,33,0.7273535170759595,0,209
2117,7.52,95,90,5,0.47924237503933054,0,169
2118,4.59,137,108,29,0.2873799152555684,0,223
2119,3.14,60,43,17,0.3633833709964964,0,66
2120,4.22,111,105,6,0.8590776944503427,0,222
2121,2.31,126,102,24,0.46803469292272704,0,146
2122,5.45,275,203,72,0.21344933224460927,0,432
2123,4.5,202,177,25,0.9346053880772532,0,411
2124,1.72,248,200,48,0.796600456498377,0,256
2125,4.78,101,89,12,0.05566614605619913,1,198
2126,4.36,53,43,10,0.9989429619805178,0,109
2127,10.99,108,98,10,0.6949266964401023,1,338
2128,4.96,121,104,17,0.16026659904058693,0,189
2129,5.77,197,146,51,0.23716768129859644,0,312
2130,3.37,142,112,30,0.6924454812415469,0,177
2131,5.0,112,95,17,0.779761055279122,0,217
2132,4.13,103,95,8,0.23903594314980614,0,167
2133,5.61,166,129,37,0.2569688538992708,0,266
2134,3.46,292,237,55,0.30712069487206084,1,407
2135,4.45,286,257,29,0.5980183648366367,0,525
2136,5.66,159,122,37,0.17181617830127693,1,318
2137,5.94,123,107,16,0.10424319888477751,1,244
2138,7.73,156,114,42,0.6788640890855135,0,288
2139,2.28,275,227,48,0.7790979397931701,0,354
2140,3.18,106,95,11,0.5009294044165055,0,126
2141,7.59,267,263,4,0.3638327102683854,1,578
2142,7.04,218,212,6,0.4320427135264764,0,382
2143,3.92,290,258,32,0.3884078338719519,0,330
2144,6.21,299,297,2,0.9599849082376752,0,620
2145,10.71,52,36,16,0.7680899052191402,1,162
2146,3.17,169,162,7,0.20808721485011028,0,182
2147,3.75,55,41,14,0.3841891520539801,0,61
2148,3.5,54,54,0,0.5440122913631098,0,66
2149,10.5,54,42,12,0.6129858620636884,1,163
2150,1.31,103,74,29,0.4681838960287671,0,94
2151,3.16,96,89,7,0.8101266350119591,0,126
2152,5.76,264,199,65,0.7676060194582317,0,503
2153,8.09,226,216,10,0.5051579186281667,1,676
2154,4.05,58,44,14,0.8544293867817304,0,114
2155,7.86,148,106,42,0.7510895304423859,1,346
2156,2.38,69,68,1,0.7785818487206433,0,90
2157,4.02,171,158,13,0.9564007794334166,0,352
2158,4.51,290,280,10,0.26646694120920267,0,479
2159,11.11,110,107,3,0.2676481623668492,1,309
2160,2.83,172,133,39,0.8889522556906401,0,227
2161,10.81,283,267,16,0.7722263733856795,1,906
2162,5.51,212,159,53,0.9265455414356274,0,424
2163,1.14,227,173,54,0.06313016032445307,0,180
2164,6.07,131,107,24,0.6277570772615966,0,240
2165,1.25,111,99,12,0.14462833812344744,0,92
2166,7.98,194,148,46,0.5038971982925826,0,339
2167,7.11,265,245,20,0.15574693185344424,0,418
2168,3.08,52,42,10,0.12807850898487927,0,53
2169,5.32,209,191,18,0.012168345382033152,1,405
2170,3.67,276,224,52,0.6302388123829044,0,338
2171,3.49,279,209,70,0.35902261669008606,0,309
2172,3.61,62,54,8,0.1051882848789717,0,63
2173,3.23,169,134,35,0.32283777773130984,0,186
2174,5.35,174,161,13,0.16894409145158495,0,276
2175,2.15,288,254,34,0.9416948315016594,0,391
2176,6.92,138,129,9,0.3200048857613481,0,231
2177,6.69,122,89,33,0.3339535232893899,0,200
2178,4.34,117,107,10,0.8398580033995856,0,232
2179,6.97,191,184,7,0.6477557612860042,0,359
2180,2.73,150,127,23,0.7101716074030013,0,189
2181,1.12,147,141,6,0.6360018039889606,0,147
2182,5.33,60,55,5,0.9461962839485654,0,123
2183,4.21,154,121,33,0.20700083155804516,0,243
2184,4.97,233,205,28,0.9890392417557957,0,481
2185,7.3,116,113,3,0.8309561775565132,0,231
2186,7.79,172,172,0,0.5889725888763422,0,319
2187,5.44,269,218,51,0.662371624396249,0,499
2188,6.35,78,56,22,0.6488258765006141,0,142
2189,1.59,186,146,40,0.0583962240591539,0,147
2190,2.13,244,223,21,0.2180164985319386,0,262
2191,6.13,202,202,0,0.9614708845247492,0,420
2192,6.88,275,223,52,0.5343644288593793,1,613
2193,4.12,125,99,26,0.37835360326191203,0,210
2194,3.16,219,187,32,0.762038463389075,0,281
2195,8.47,58,44,14,0.5245189426558096,1,171
2196,2.3,256,251,5,0.01316277143189759,0,257
2197,5.39,89,67,22,0.7362375967151179,0,168
2198,2.22,74,72,2,0.7322175600528613,0,95
2199,1.45,54,38,16,0.1651487121099744,0,44
2200,3.31,188,175,13,0.9566600884242134,0,258
2201,5.08,236,233,3,0.22390813154111433,1,491
2202,7.22,275,263,12,0.4577493673821993,0,485
2203,1.38,265,185,80,0.11473596126091468,0,212
2204,2.24,173,140,33,0.6032823194505884,0,210
2205,4.84,256,222,34,0.3754511200572125,0,434
2206,4.37,87,82,5,0.35317346220970547,0,148
2207,3.41,121,115,6,0.8269768772209473,1,196
2208,3.07,300,284,16,0.009561712850478243,1,389
2209,7.92,182,165,17,0.7979467708924225,0,356
2210,8.93,225,210,15,0.5714485657480787,1,683
2211,3.56,139,120,19,0.9860985134801991,0,191
2212,4.29,195,146,49,0.589443220604249,0,350
2213,2.87,247,200,47,0.05537913414795792,0,245
2214,3.41,86,81,5,0.050645326443726324,0,87
2215,5.54,109,101,8,0.8831529863718319,0,219
2216,7.18,225,172,53,0.8412141455110531,0,439
2217,2.29,254,196,58,0.3458900755820232,0,280
2218,6.88,77,66,11,0.6180324841811372,0,142
2219,1.85,246,238,8,0.4895913570556003,0,234
2220,4.93,254,241,13,0.9671640551360522,1,640
2221,1.26,130,91,39,0.9499609008768916,0,139
2222,1.99,163,130,33,0.9838390085407746,0,178
2223,7.42,89,63,26,0.8664487806342642,0,174
2224,4.22,94,93,1,0.9095515907751013,0,192
2225,1.54,273,260,13,0.21727877876713642,0,236
2226,7.72,111,84,27,0.8310067889897745,0,216
2227,7.15,142,127,15,0.7088571132042747,0,270
2228,6.28,164,161,3,0.9627865088280702,0,340
2229,7.53,235,214,21,0.5712618284426194,0,428
2230,2.54,116,113,3,0.08516716671055635,0,120
2231,6.85,105,75,30,0.597398891187153,0,188
2232,5.83,89,89,0,0.6865809280212878,0,170
2233,7.09,147,136,11,0.2203210287124283,0,237
2234,6.58,89,66,23,0.3941133835127284,0,149
2235,3.43,140,124,16,0.59850341405168,0,171
2236,9.97,254,252,2,0.37410573731650554,1,736
2237,2.84,286,283,3,0.37494771723866394,0,328
2238,3.3,82,69,13,0.1330866391727974,0,84
2239,1.76,55,46,9,0.940746723077666,0,59
2240,7.55,265,223,42,0.7504943844950965,0,507
2241,3.04,196,140,56,0.001243438866102009,0,188
2242,7.69,129,108,21,0.7656132840221652,1,306
2243,6.52,217,195,22,0.7397949926578588,1,515
2244,7.72,141,140,1,0.009730960155522994,0,212
2245,3.35,146,114,32,0.36960429761376457,0,163
2246,6.45,108,87,21,0.6067476903255307,0,197
2247,6.99,108,96,12,0.45275065185803587,0,189
